dataset,subject,session,task,stage,n_trials,imcoh_mu,imcoh_beta,wpli_mu,wpli_beta,imcoh_mu_baseline,imcoh_mu_MI,imcoh_mu_delta,imcoh_beta_baseline,imcoh_beta_MI,imcoh_beta_delta,wpli_mu_baseline,wpli_mu_MI,wpli_mu_delta,wpli_beta_baseline,wpli_beta_MI,wpli_beta_delta
BNCI2014_004,1,3test,left_hand,early,26,-0.02053475953807261,-0.017523754812960642,0.21135120036203586,0.15066556081982851,0.038393845370816325,-0.03047843010259079,-0.06887227547340712,0.0056200827077887575,-0.027675628612990496,-0.033295711320779256,0.241712485857976,0.23025737588847778,-0.011455109969498223,0.21263293508663875,0.1770253718967036,-0.03560756318993516
BNCI2014_004,1,3test,left_hand,mid,27,-0.07784855176944738,0.012931746395708299,0.5357338275110654,0.18096854524003325,-0.1462310526450806,-0.06555454050203502,0.08067651214304558,-0.02603982592796515,0.018645587161117878,0.044685413089083026,0.38914009844617264,0.4222649244183519,0.03312482597217925,0.1922333133531141,0.19041241923894045,-0.00182089411417366
BNCI2014_004,1,3test,left_hand,late,27,0.03409687885125125,-0.011204584257967843,0.23724122793043678,0.27859374282805277,0.1292325302916419,0.028497630307558135,-0.10073489998408375,-0.030211224430455937,-0.006999053217729346,0.02321217121272659,0.37006247145898397,0.18436946646195526,-0.1856930049970287,0.25835737342580023,0.2711398077088902,0.01278243428308995
BNCI2014_004,1,3test,right_hand,early,26,-0.013881381895705555,0.028789510519201613,0.1926257907980011,0.2371919991036085,0.09167523966728619,-0.03329326855991713,-0.12496850822720332,-0.016792372077183863,0.029478221203440663,0.04627059328062452,0.29711824036189693,0.3132169453840552,0.016098705022158266,0.22112089411886687,0.30470301906665037,0.0835821249477835
BNCI2014_004,1,3test,right_hand,mid,27,-0.006152192759030688,0.017934921913115073,0.11057771281386485,0.19480292811869268,-0.042330905369402747,1.8180509280437387e-05,0.04234908587868318,-0.05681499439533391,0.03315262690006126,0.08996762129539518,0.10290117708382554,0.10499697898831756,0.0020958019044920173,0.14773573339474472,0.24058230808302553,0.09284657468828081
BNCI2014_004,1,3test,right_hand,late,27,0.012186494525383052,-0.03552222147052314,0.09303439320700013,0.2655816552813347,0.11620518597386063,0.017115150336567415,-0.09909003563729321,0.10435671688254458,-0.05732792183974081,-0.1616846387222854,0.2730610866830244,0.11914138184193593,-0.1539197048410885,0.2714173111353455,0.3449153672574744,0.0734980561221289
BNCI2014_004,1,4test,left_hand,early,26,-0.10687315757128234,-0.0034466419926841864,0.6370311981494579,0.18641778827811797,-0.16170238998294123,-0.09351327413539735,0.06818911584754388,0.10424776645141125,-0.013632037847771011,-0.11787980429918225,0.3582426728021145,0.5254390120120117,0.16719633920989718,0.2640810080859323,0.21197350612869179,-0.05210750195724054
BNCI2014_004,1,4test,left_hand,mid,27,-0.03061345808404946,0.0035378534653629557,0.22456382922668594,0.1251924273787659,0.045518822907399045,-0.04758861199938079,-0.09310743490677983,0.069891986472875,-0.01166033535416408,-0.08155232182703909,0.23690084058288163,0.302412689520555,0.06551184893767337,0.1953958588292455,0.12446796004609594,-0.07092789878314958
BNCI2014_004,1,4test,left_hand,late,27,-0.04989783054397912,0.0005132742702313404,0.31722692760373145,0.21862436807065103,-0.09660092546452802,-0.03846531755183812,0.058135607912689895,-0.02185623912468437,0.0018733647263566985,0.02372960385104107,0.21580476656407907,0.2245847255050035,0.008779958940924426,0.22536430897019205,0.17467202259887307,-0.05069228637131898
BNCI2014_004,1,4test,right_hand,early,26,-0.024688536184754948,0.03557907890381605,0.2892443563537778,0.2511115980319852,-0.09066521046483503,-0.027943507072140515,0.0627217033926945,0.06416034632747238,0.03032014780139474,-0.033840198526077635,0.27055287878757983,0.2392121046959642,-0.03134077409161562,0.20405350129664493,0.2143583982086236,0.010304896911978667
BNCI2014_004,1,4test,right_hand,mid,27,-0.025070167597577846,0.002743967651354952,0.1584543765345898,0.1291668691178609,-0.1107098351069566,-0.026829392687094413,0.08388044241986219,0.03535038180976595,0.0018614294111203148,-0.03348895239864563,0.23095812749657682,0.15064439910315566,-0.08031372839342116,0.19315598686864383,0.12306695813564339,-0.07008902873300044
BNCI2014_004,1,4test,right_hand,late,27,-0.015957675208462096,0.021709292615361486,0.11664370988162155,0.36634010767876946,0.16930460504812245,-0.0276297753421371,-0.19693438039025954,0.0739647733838721,0.011271239111018216,-0.06269353427285389,0.34668572918368007,0.2000771766216791,-0.14660855256200098,0.2672153514247758,0.3408204933300497,0.0736051419052739
BNCI2014_004,2,0train,left_hand,early,20,-0.036957378417856776,-0.02662527413757476,0.28509168225276704,0.21544092354928032,-0.04567034676539383,-0.03867230624114275,0.006998040524251084,0.06048720351445677,-0.04132369507691014,-0.10181089859136691,0.34043086502133063,0.2556854343263882,-0.08474543069494245,0.2845557514500222,0.26318791267068187,-0.021367838779340342
BNCI2014_004,2,0train,left_hand,mid,20,0.01169649271313581,-0.03213477011876565,0.2059746086343585,0.35096727918606,-0.06100695332100262,0.023698461044494572,0.0847054143654972,-0.05897279300695227,-0.03340276383870318,0.02557002916824909,0.2206650482120269,0.17231664718945514,-0.04834840102257176,0.40868369624025364,0.3661841003877496,-0.04249959585250401
BNCI2014_004,2,0train,left_hand,late,20,0.04197967270650778,-0.038120218193002195,0.37703406927837047,0.2928400953857748,-0.09642737344059515,0.08030635200908384,0.176733725449679,0.0645369967255871,-0.05084624599454333,-0.11538324272013042,0.2833806840975604,0.48417362723309343,0.20079294313553303,0.33158086100722534,0.3149147458746045,-0.01666611513262084
BNCI2014_004,2,0train,right_hand,early,20,-0.08246576501549566,-0.00664968723079713,0.4595731305216517,0.24764629645980848,0.1433121458525399,-0.12035040281841962,-0.2636625486709595,-0.06540624486713832,0.0010953000328203866,0.06650154489995871,0.3896379507087496,0.5459758382917,0.15633788758295042,0.3151393258654001,0.24523004634605586,-0.06990927951934425
BNCI2014_004,2,0train,right_hand,mid,20,-0.06610190690713788,-0.0248304189411271,0.4368718363505416,0.2171408661568338,0.18089855454973974,-0.09952610602220727,-0.28042466057194704,-0.059268168997590936,-0.017939248805381364,0.04132892019220957,0.517253167859924,0.5453017516912279,0.02804858383130382,0.36510527070299226,0.1662520644423431,-0.19885320626064915
BNCI2014_004,2,0train,right_hand,late,20,-0.02920587402146234,-0.04662396709506549,0.2837923482199009,0.2995759148023459,0.14264492174373938,-0.058597695705388315,-0.2012426174491277,0.008272722115682347,-0.05677290055624242,-0.06504562267192476,0.40029677636480654,0.40244519781558274,0.0021484214507762056,0.17853733442841552,0.3178308532144027,0.13929351878598717
BNCI2014_004,2,1train,left_hand,early,20,-0.01072397347866509,-0.035606719679936887,0.2974823706489642,0.38989259560813466,0.06690663346174758,-0.024074141825678165,-0.09098077528742574,-0.04245624369753579,-0.03511621179691418,0.007340031900621609,0.16232711691947121,0.34210709190357746,0.17977997498410625,0.27732126703672383,0.3954945308875156,0.1181732638507918
BNCI2014_004,2,1train,left_hand,mid,20,-0.012500692296530868,-0.025229735289485054,0.1541015821025404,0.23133044457353555,0.12306296136178273,-0.026311163410093576,-0.1493741247718763,-0.03503305210853837,-0.02080904246410989,0.014224009644428479,0.31470694335782345,0.2350688653550708,-0.07963807800275266,0.21566992625568518,0.20624976741337403,-0.00942015884231115
BNCI2014_004,2,1train,left_hand,late,20,-0.02668701819915378,-0.005845084113987101,0.23704860694357327,0.20710419426936416,-0.07107239751245968,-0.026749624385676192,0.04432277312678349,-0.03834877241793131,-0.008206036695400005,0.030142735722531306,0.21454546655413198,0.22262627638533175,0.00808080983119977,0.2334933267836159,0.2271728051781393,-0.006320521605476609
BNCI2014_004,2,1train,right_hand,early,20,0.052164868627651254,-0.014796461603722336,0.4117291896648998,0.1958933434999608,0.012107372406713113,0.05566636625842774,0.04355899385171463,0.049124555345513674,-0.023631503143551447,-0.07275605848906512,0.14012885615437587,0.4073452678675479,0.267216411713172,0.1715866580046785,0.2406716667829793,0.06908500877830079
BNCI2014_004,2,1train,right_hand,mid,20,0.011517506770260059,-0.014341755653068047,0.11115130400523186,0.1538376291296559,0.16292031597129408,-0.014404291704362499,-0.17732460767565658,-0.04834901903947127,-0.012813842101070727,0.03553517693840054,0.43587913400089107,0.12964273965599804,-0.306236394344893,0.22231041098672538,0.20187472677401022,-0.02043568421271516
BNCI2014_004,2,1train,right_hand,late,20,-0.05425543441327198,-0.012393816856043172,0.4286717372165238,0.1353545085520196,0.02696570556019632,-0.057045346678703125,-0.08401105223889944,-0.003381687002150659,-0.01789218420037992,-0.01451049719822926,0.09150223277697221,0.42137302645347435,0.3298707936765021,0.13364200772013748,0.1658841822964625,0.03224217457632503
BNCI2014_004,2,2train,left_hand,early,26,0.030970610630548148,0.009841343333843471,0.26103245963231225,0.18383739729475848,0.038981352440178904,0.037056382839484356,-0.0019249696006945483,0.013139969927383465,-0.00022174350196549456,-0.01336171342934896,0.6125801196477978,0.2239304960897142,-0.38864962355808363,0.2679649732581879,0.09681067844989477,-0.17115429480829314
BNCI2014_004,2,2train,left_hand,mid,27,-0.002166778669527944,0.0014620179748532794,0.2538523378168864,0.11432769842932156,-0.047203248852273554,-0.005944170817421635,0.04125907803485192,0.026289760656837333,-0.003006180784791634,-0.02929594144162897,0.3064638911545091,0.18652730871070042,-0.1199365824438087,0.27539528471834873,0.1589917432753559,-0.11640354144299284
BNCI2014_004,2,2train,left_hand,late,27,-0.022177073626817947,0.004977761664860383,0.1852846465905859,0.31836738257595176,-0.2189223681178998,0.00920045758035798,0.2281228256982578,0.004378602774718345,0.009357487507161338,0.004978884732442994,0.495684307356888,0.2527800114106957,-0.24290429594619228,0.19164707445334625,0.3078728230085522,0.11622574855520593
BNCI2014_004,2,2train,right_hand,early,26,-0.009788564580295445,0.003757151449818672,0.13179171755849248,0.16845546199671443,-0.02321627407675345,-0.0145753960715744,0.00864087800517905,0.01669904590020414,0.0034918485152270087,-0.01320719738497713,0.13879244742229183,0.12159630623809645,-0.01719614118419538,0.27139296840944227,0.17316713090405206,-0.09822583750539021
BNCI2014_004,2,2train,right_hand,mid,27,0.020207303406588033,0.012152360105510983,0.29943183584492955,0.1384673964891269,0.0932876412366884,0.01203111372609953,-0.08125652751058887,0.0008529385259835174,0.01747725152437404,0.016624312998390522,0.2574752659653403,0.3070385314496021,0.049563265484261765,0.16950250706654893,0.14822419966189757,-0.021278307404651364
BNCI2014_004,2,2train,right_hand,late,27,-0.0032428858781608397,0.002779198931753215,0.23470697991142078,0.13445563450409379,0.2659429213660018,-0.03419407533420554,-0.3001369967002073,0.11110357198093417,-0.002597362371223478,-0.11370093435215764,0.5913737889780999,0.2901763656995956,-0.3011974232785043,0.2714524242428691,0.1224927762853574,-0.14895964795751168
BNCI2014_004,2,3test,left_hand,early,20,-0.0020597966985615216,0.007764068187835189,0.10540469487272024,0.2253125972732927,-0.054637239152281636,0.00018969122333760259,0.05482693037561924,-0.02431908630570173,0.01085702722587711,0.035176113531578845,0.42876043987608325,0.05973126642037899,-0.3690291734557043,0.2859652458566332,0.1891273590381198,-0.09683788681851338
BNCI2014_004,2,3test,left_hand,mid,20,0.07903594554922806,-0.023248289685158657,0.44293163555695286,0.36234701783943796,0.2105142184491016,0.017459403983606698,-0.19305481446549488,-0.012366560343471607,-0.028139754276520892,-0.015773193933049285,0.4413830383307208,0.19473049252450567,-0.24665254580621512,0.2012377860671374,0.32805620109287015,0.12681841502573274
BNCI2014_004,2,3test,left_hand,late,20,-0.032843234184662576,-0.02018167061712054,0.2892881117452004,0.21602514269676643,-0.018879911970139465,-0.06865763756100701,-0.049777725590867544,0.016934856853150458,-0.01819194172910726,-0.035126798582257715,0.25732998651984007,0.4570413665504614,0.19971138003062133,0.2399110122407563,0.27346437268904084,0.033553360448284525
BNCI2014_004,2,3test,right_hand,early,20,-0.02283967675516079,0.014832535123657212,0.30769902773248986,0.3182475079180305,0.05857678929578739,-0.03568831188958996,-0.09426510118537734,0.020748227768094665,0.008219846555353315,-0.01252838121274135,0.3593722294956756,0.2831983330637488,-0.07617389643192679,0.285458867907638,0.343209227830734,0.05775035992309596
BNCI2014_004,2,3test,right_hand,mid,20,-0.049971876409312076,0.0015452392068207883,0.4048895176002571,0.24160725153723217,-0.1303204761496658,-0.041500270646232476,0.08882020550343332,-0.03786545630722698,0.005633203483366964,0.043498659790593946,0.3961135030445086,0.35547685127430245,-0.040636651770206145,0.18120615105444868,0.20988223449403645,0.028676083439587774
BNCI2014_004,2,3test,right_hand,late,20,-0.06379926885684686,0.017563463089232657,0.40986792409864176,0.25165202240334505,-0.028347300532125023,-0.0631919911013096,-0.03484469056918458,0.0642495612085982,0.01480657942744713,-0.04944298178115107,0.057649645230121366,0.39478349961852327,0.33713385438840193,0.22500669684902913,0.24857014150865572,0.023563444659626592
BNCI2014_004,2,4test,left_hand,early,26,0.030989575508681467,0.0060268988102928096,0.27495585355353924,0.19374961195803128,-0.03215453679381026,0.03057804446656968,0.06273258126037994,0.05102858012074654,0.005018561594536378,-0.046010018526210165,0.1495178761680166,0.234725460186515,0.0852075840184984,0.2055774165833308,0.21161185740452879,0.006034440821197973
BNCI2014_004,2,4test,left_hand,mid,27,0.021220042302272597,0.009588926261718877,0.1720138246200605,0.1425194656936276,-0.013535747874842591,0.01523609404484465,0.028771841919687242,0.005259530754931411,0.011049489582906052,0.0057899588279746415,0.06320076879396057,0.12916529280188122,0.06596452400792065,0.19980825731810492,0.12376655509099611,-0.0760417022271088
BNCI2014_004,2,4test,left_hand,late,27,0.013181190715252155,0.007444787320671998,0.14314039002588072,0.14134311507944688,-0.048660570730721615,0.01720604998399107,0.06586662071471269,-0.06316155522265045,0.01601587253746852,0.07917742776011896,0.13825013126599123,0.1586320905052352,0.020381959239243963,0.20709716953146778,0.16008927912308923,-0.04700789040837855
BNCI2014_004,2,4test,right_hand,early,26,-0.011686838324227091,-0.001985841138627628,0.16614238279816096,0.12947407800955682,0.07736619197879106,-0.01025168248710749,-0.08761787446589855,-0.0779999666428867,0.016508073405565468,0.09450804004845217,0.18136118653084965,0.15173020439553583,-0.029630982135313816,0.3228354535375427,0.2170208225119425,-0.10581463102560024
BNCI2014_004,2,4test,right_hand,mid,27,0.03644854019631438,0.0287945394248779,0.33493760484548946,0.28288311059535404,-0.10113812449641268,0.040089970620561646,0.14122809511697432,-0.024238938040410146,0.035946401781323724,0.060185339821733866,0.23827229855324228,0.29931429664575154,0.061041998092509264,0.23701722803418368,0.29879565048658263,0.06177842245239895
BNCI2014_004,2,4test,right_hand,late,27,-0.019726469981753113,-0.007149860287186104,0.15358892813928252,0.13271521632342947,0.005389744503328339,-0.014669665488210904,-0.020059409991539243,-0.0917623191433534,-0.004989108823587737,0.08677321031976566,0.1211799022718076,0.16035116525069107,0.03917126297888347,0.23149745486705411,0.1451133084846588,-0.0863841463823953
BNCI2014_004,3,0train,left_hand,early,20,0.001410737378075433,0.008014712797343832,0.16400528929421074,0.33921960417194363,0.2624666663385462,-0.032534897991859935,-0.29500156433040614,0.05533815622822718,0.00519326861361046,-0.05014488761461672,0.5197109520204957,0.23162890066309533,-0.28808205135740034,0.2531323834889238,0.31701482587226115,0.06388244238333735
BNCI2014_004,3,0train,left_hand,mid,20,0.01705767849887593,-0.03129182913089957,0.24839505782939758,0.30163374303899765,0.33572772836275977,-0.020779168322715782,-0.3565068966854755,0.00802618999685385,-0.04281115855281389,-0.05083734854966774,0.6514201750518587,0.13816286653074022,-0.5132573085211185,0.19396134605837279,0.2998127128649347,0.10585136680656193
